,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
494,ford ecosport,2019,petrol,4400,gurgaon,suv,manual,1,956520.0,False,810799
496,hyundai verna,2017,diesel,35270,gurgaon,sedan,automatic,1,916375.0,False,853499
497,maruti swift dzire,2016,petrol & cng,48792,gurgaon,sedan,manual,1,401611.0,False,385299
499,renault kwid,2019,petrol,22471,gurgaon,hatchback,manual,1,325500.0,False,323799
500,maruti vitara brezza,2017,diesel,32496,gurgaon,suv,manual,1,786457.0,False,773499
505,maruti vitara brezza,2017,diesel,41796,gurgaon,suv,manual,1,789752.0,False,625099
507,hyundai verna,2013,petrol,63834,gurgaon,sedan,manual,1,448624.0,False,431099
512,maruti eeco,2018,petrol & cng,44983,gurgaon,suv,manual,1,379503.0,False,304299
513,hyundai creta,2016,petrol,56105,gurgaon,suv,manual,3,714589.0,False,697799
517,maruti baleno,2016,petrol,73846,gurgaon,hatchback,manual,1,538700.0,False,435099
519,mahindra xuv500,2016,diesel,49159,gurgaon,luxury suv,automatic,2,995205.0,False,981399
520,maruti baleno,2018,petrol & cng,74494,gurgaon,hatchback,manual,1,497299.0,False,484099
521,maruti baleno,2018,diesel,44149,gurgaon,hatchback,manual,1,585500.0,False,582299
524,tata tiago,2017,petrol,65370,gurgaon,hatchback,manual,1,469474.0,False,366099
525,hyundai creta,2017,diesel,58298,gurgaon,suv,automatic,2,1258553.0,False,991799
527,mahindra tuv300,2017,diesel,80820,gurgaon,suv,automatic,2,685830.0,False,570999
528,honda amaze,2016,petrol & cng,94910,gurgaon,sedan,manual,1,410500.0,False,396099
530,toyota etios,2015,diesel,79123,gurgaon,sedan,manual,1,489696.0,False,410599
531,maruti vitara brezza,2016,diesel,72491,gurgaon,suv,manual,2,738922.0,False,581299
533,mahindra xuv500,2012,diesel,94180,gurgaon,luxury suv,manual,1,505273.0,False,390799
534,maruti vitara brezza,2018,diesel,44750,gurgaon,suv,automatic,1,835630.0,False,780799
535,volkswagen polo,2013,petrol,87987,gurgaon,hatchback,automatic,1,443678.0,False,379899
537,hyundai verna,2013,diesel,71426,gurgaon,sedan,manual,1,453300.0,False,433899
541,ford figo,2011,petrol,124966,gurgaon,hatchback,manual,1,194540.0,False,166099
542,toyota corolla,2007,petrol,110801,gurgaon,sedan,manual,1,115099.0,False,107799
543,maruti swift dzire,2015,petrol,91915,gurgaon,sedan,manual,1,374628.0,False,360799
546,mahindra xuv500,2012,diesel,125145,gurgaon,luxury suv,manual,1,414418.0,False,398799
547,mahindra xuv500,2014,diesel,149605,gurgaon,luxury suv,manual,1,589187.0,False,462899
554,hyundai grand i10,2018,petrol,11593,gurgaon,hatchback,automatic,1,561900.0,False,440999
556,hyundai elite i20,2017,petrol,26406,gurgaon,hatchback,manual,1,544762.0,False,538299
557,hyundai verna,2014,diesel,68661,gurgaon,sedan,manual,2,531866.0,False,392499
560,volvo s60,2015,diesel,44386,gurgaon,luxury sedan,automatic,1,1185041.0,False,1142399
591,hyundai i10,2010,petrol,23012,bengaluru,hatchback,manual,2,297799.0,False,297699
592,maruti alto,2010,petrol,32291,bengaluru,hatchback,manual,1,238999.0,False,238899
593,tata nano,2015,petrol,13978,bengaluru,hatchback,manual,1,178999.0,False,178899
594,renault kwid,2016,petrol,6190,bengaluru,hatchback,manual,1,368899.0,False,368799
598,maruti ritz,2011,petrol,39755,bengaluru,hatchback,manual,1,377599.0,False,377499
602,maruti celerio,2016,petrol,19290,bengaluru,hatchback,automatic,2,511440.0,False,444599
603,maruti celerio,2017,petrol,10242,bengaluru,hatchback,automatic,2,569940.0,False,437399
604,hyundai i10,2012,petrol,34739,bengaluru,hatchback,manual,1,301099.0,False,300999
607,maruti ritz,2013,petrol,34146,bengaluru,hatchback,manual,1,468970.0,False,394299
608,maruti ritz,2011,petrol,27561,bengaluru,hatchback,manual,2,348299.0,False,348199
610,hyundai i10,2011,petrol,73911,bengaluru,hatchback,manual,2,329299.0,False,329199
611,hyundai xcent,2015,petrol,28815,bengaluru,sedan,automatic,1,579300.0,False,496499
612,maruti alto k10,2015,petrol,24612,bengaluru,hatchback,manual,2,348540.0,False,313199
616,hyundai eon,2014,petrol,11139,bengaluru,hatchback,manual,1,328599.0,False,328499
617,hyundai grand i10,2013,petrol,23439,bengaluru,hatchback,manual,2,428724.0,False,425699
618,maruti alto,2012,petrol,17312,bengaluru,hatchback,manual,1,233699.0,False,233599
622,hyundai i10,2015,petrol,24628,bengaluru,hatchback,manual,1,372599.0,False,372499
623,maruti swift,2012,petrol,29624,bengaluru,hatchback,manual,1,447199.0,False,447099
625,maruti wagon r 1.0,2011,petrol,6863,bengaluru,hatchback,manual,1,320999.0,False,320899
626,maruti alto k10,2013,petrol,54931,bengaluru,hatchback,manual,1,251500.0,False,251199
627,maruti celerio,2016,petrol,24432,bengaluru,hatchback,automatic,2,485767.0,False,477899
628,honda brio,2013,petrol,23011,bengaluru,hatchback,manual,2,440765.0,False,363899
629,hyundai i10,2012,petrol,22030,bengaluru,hatchback,manual,1,314399.0,False,314299
630,maruti eeco,2015,petrol,28768,bengaluru,suv,manual,1,330568.0,False,324599
637,maruti alto,2010,petrol,28345,bengaluru,hatchback,manual,1,280328.0,False,217599
638,renault kwid,2016,petrol,8540,bengaluru,hatchback,manual,1,356799.0,False,356699
640,maruti alto 800,2014,petrol,42845,bengaluru,hatchback,manual,1,252399.0,False,252299
644,hyundai grand i10,2015,petrol,10755,bengaluru,hatchback,manual,1,502608.0,False,501099
647,maruti swift,2017,petrol,17942,bengaluru,hatchback,manual,2,697683.0,False,571499
648,hyundai i20,2010,petrol,32707,bengaluru,hatchback,manual,1,407499.0,False,407399
653,maruti ritz,2012,petrol,32591,bengaluru,hatchback,manual,1,395899.0,False,390799
659,maruti eeco,2013,petrol,18428,bengaluru,suv,manual,1,351199.0,False,340699
660,maruti alto k10,2011,petrol,46155,bengaluru,hatchback,manual,1,273451.0,False,224099
662,hyundai i10,2015,petrol,17835,bengaluru,hatchback,manual,2,471705.0,False,389399
663,honda jazz,2016,petrol,28762,bengaluru,hatchback,manual,1,588575.0,False,576099
664,maruti alto,2012,petrol,10260,bengaluru,hatchback,manual,1,321051.0,False,254999
666,hyundai i10,2012,petrol,41889,bengaluru,hatchback,automatic,2,368399.0,False,368299
667,tata indica vista,2012,diesel,59345,bengaluru,hatchback,manual,1,322099.0,False,321999
668,hyundai eon,2014,petrol,32866,bengaluru,hatchback,manual,1,293499.0,False,293399
670,maruti swift,2012,petrol,32292,bengaluru,hatchback,manual,1,463381.0,False,457099
672,maruti alto 800,2016,petrol,23598,bengaluru,hatchback,manual,1,391204.0,False,310299
673,hyundai i10,2009,petrol,35925,bengaluru,hatchback,manual,1,384240.0,False,326299
674,maruti swift dzire,2013,petrol,20587,bengaluru,sedan,manual,2,517382.0,False,511399
677,renault kwid,2017,petrol,24651,bengaluru,hatchback,manual,1,341500.0,False,334999
678,maruti wagon r 1.0,2013,petrol,17291,bengaluru,hatchback,manual,1,354799.0,False,354699
679,maruti alto,2009,petrol,428123,bengaluru,hatchback,manual,2,205799.0,False,205699
681,hyundai i10,2011,petrol,33686,bengaluru,hatchback,manual,3,337199.0,False,337099
683,maruti wagon r 1.0,2016,petrol,23213,bengaluru,hatchback,manual,1,447890.0,False,439099
685,hyundai grand i10,2016,petrol,34448,bengaluru,hatchback,manual,2,446123.0,False,443299
686,maruti celerio,2018,petrol,10044,bengaluru,hatchback,automatic,1,521930.0,False,514599
690,maruti swift dzire,2015,petrol,46783,bengaluru,sedan,manual,1,446099.0,False,445999
691,maruti celerio,2015,petrol,38701,bengaluru,hatchback,automatic,1,408999.0,False,408899
692,maruti celerio,2015,petrol,55157,bengaluru,hatchback,automatic,1,488742.0,False,402199
693,maruti swift,2018,petrol,12731,bengaluru,hatchback,manual,1,655390.0,False,643099
695,maruti alto k10,2014,petrol,39824,bengaluru,hatchback,manual,2,375553.0,False,301199
696,maruti alto,2020,petrol,3175,bengaluru,hatchback,manual,1,394956.0,False,392599
697,hyundai santro xing,2008,petrol,57944,bengaluru,hatchback,manual,1,228576.0,False,186399
698,maruti celerio,2015,petrol,23775,bengaluru,hatchback,automatic,2,391699.0,False,391599
701,honda city,2011,petrol,34963,bengaluru,sedan,manual,2,457599.0,False,457499
704,hyundai grand i10,2017,petrol,21549,bengaluru,hatchback,manual,1,493622.0,False,491599
706,maruti alto k10,2011,petrol,62717,bengaluru,hatchback,manual,2,263703.0,False,221299
710,maruti alto 800,2012,petrol,24679,bengaluru,hatchback,manual,3,300940.0,False,257799
713,hyundai elite i20,2018,petrol,11156,bengaluru,hatchback,manual,1,760185.0,False,731099
714,maruti swift,2011,diesel,74130,bengaluru,hatchback,manual,3,361199.0,False,361099
715,hyundai i10,2009,petrol,38304,bengaluru,hatchback,manual,1,294699.0,False,294599
716,maruti alto k10,2012,petrol,67346,bengaluru,hatchback,manual,1,266699.0,False,266599
721,maruti wagon r 1.0,2011,petrol,33891,bengaluru,hatchback,manual,1,370201.0,False,321599
722,maruti wagon r 1.0,2011,petrol,58519,bengaluru,hatchback,manual,1,308099.0,False,307999
724,maruti alto 800,2015,petrol,21980,bengaluru,hatchback,manual,1,319866.0,False,319099
725,maruti wagon r 1.0,2011,petrol,63460,bengaluru,hatchback,manual,1,318499.0,False,318399
727,maruti alto,2019,petrol,13217,bengaluru,hatchback,manual,1,431840.0,False,353199
734,maruti swift dzire,2014,petrol,3813,bengaluru,sedan,manual,1,656580.0,False,538899
736,maruti swift,2015,petrol,24740,bengaluru,hatchback,manual,1,501399.0,False,501299
737,maruti ritz,2014,petrol,52410,bengaluru,hatchback,manual,1,531330.0,False,432999
738,hyundai i10,2011,petrol,39213,bengaluru,hatchback,manual,1,400199.0,False,392499
739,maruti swift,2015,petrol,35276,bengaluru,hatchback,manual,2,497999.0,False,497899
745,renault kwid,2019,petrol,13190,bengaluru,hatchback,automatic,1,450720.0,False,443499
746,hyundai santro xing,2011,petrol,49419,bengaluru,hatchback,manual,2,244599.0,False,241599
749,hyundai santro xing,2013,petrol,45209,bengaluru,hatchback,manual,2,349016.0,False,298299
751,hyundai i20,2010,petrol,53506,bengaluru,hatchback,manual,3,347499.0,False,347399
752,hyundai i10,2012,petrol,40807,bengaluru,hatchback,manual,1,334199.0,False,330899
754,maruti ritz,2014,petrol,54073,bengaluru,hatchback,manual,2,385799.0,False,385699
757,maruti ritz,2015,petrol,18966,bengaluru,hatchback,manual,1,506099.0,False,505899
759,maruti celerio,2017,petrol,30029,bengaluru,hatchback,automatic,1,579275.0,False,505699
761,maruti ignis,2017,petrol,12173,bengaluru,hatchback,automatic,1,592829.0,False,588699
766,maruti swift,2010,diesel,48994,bengaluru,hatchback,manual,1,411773.0,False,406399
767,maruti zen estilo,2010,petrol,43249,bengaluru,hatchback,manual,2,225599.0,False,225499
771,maruti dzire,2017,petrol,12021,bengaluru,sedan,automatic,1,910601.0,False,713199
773,maruti baleno,2017,petrol,13001,bengaluru,hatchback,manual,1,681522.0,False,672199
774,renault kwid,2016,petrol,46013,bengaluru,hatchback,manual,1,343299.0,False,343199
775,mahindra kuv100,2016,diesel,38594,bengaluru,suv,manual,1,408199.0,False,408099
776,hyundai i10,2011,petrol,53572,bengaluru,hatchback,manual,1,385699.0,False,385599
784,hyundai grand i10,2015,petrol,19346,bengaluru,hatchback,manual,1,501935.0,False,492699
788,hyundai grand i10,2015,petrol,14867,bengaluru,hatchback,manual,1,497405.0,False,494199
789,maruti swift,2011,petrol,53404,bengaluru,hatchback,manual,2,422274.0,False,409499
792,maruti alto,2008,petrol,45476,bengaluru,hatchback,manual,1,226645.0,False,190399
793,toyota etios liva,2011,petrol,54931,bengaluru,hatchback,manual,1,368899.0,False,368799
801,maruti alto,2010,petrol,47758,bengaluru,hatchback,manual,1,261699.0,False,261599
803,maruti zen estilo,2010,petrol,46535,bengaluru,hatchback,manual,1,209199.0,False,206599
804,maruti alto,2008,petrol,33618,bengaluru,hatchback,manual,2,197799.0,False,197699
815,hyundai i20,2011,petrol,51746,bengaluru,hatchback,manual,1,359499.0,False,359399
818,maruti alto k10,2012,petrol,59253,bengaluru,hatchback,manual,1,288537.0,False,243699
820,hyundai grand i10,2016,petrol,19472,bengaluru,hatchback,manual,1,542000.0,False,507499
821,maruti wagon r 1.0,2012,petrol,60412,bengaluru,hatchback,manual,1,404589.0,False,323499
826,maruti swift,2014,petrol,24268,bengaluru,hatchback,manual,1,627330.0,False,532799
837,hyundai elite i20,2016,petrol,28797,bengaluru,hatchback,manual,2,586861.0,False,583399
839,hyundai i10,2010,petrol,40429,bengaluru,hatchback,manual,1,303299.0,False,302699
850,hyundai elite i20,2015,petrol,50622,bengaluru,hatchback,manual,2,514077.0,False,507099
851,maruti alto k10,2014,petrol,51984,bengaluru,hatchback,manual,1,360440.0,False,319199
855,hyundai grand i10,2015,petrol,35751,bengaluru,hatchback,manual,1,516328.0,False,504399
858,maruti wagon r 1.0,2013,petrol,58454,bengaluru,hatchback,manual,2,330899.0,False,330799
860,maruti celerio,2015,petrol,59844,bengaluru,hatchback,automatic,1,455640.0,False,393299
861,maruti swift,2010,petrol,57869,bengaluru,hatchback,manual,1,370299.0,False,370199
863,honda mobilio,2015,petrol,40621,bengaluru,suv,manual,1,524899.0,False,504899
867,maruti baleno,2017,petrol,9679,bengaluru,hatchback,manual,1,705123.0,False,677799
870,hyundai i10,2010,petrol,23373,bengaluru,hatchback,manual,1,324599.0,False,324499
879,hyundai santro xing,2008,petrol,67059,bengaluru,hatchback,manual,3,196299.0,False,196199
880,hyundai i10,2009,petrol,26687,bengaluru,hatchback,automatic,1,396140.0,False,314499
881,maruti wagon r 1.0,2014,petrol,46468,bengaluru,hatchback,manual,2,366099.0,False,365999
882,maruti baleno,2016,petrol,13181,bengaluru,hatchback,manual,1,636964.0,False,628199
883,toyota etios liva,2016,petrol,33185,bengaluru,hatchback,manual,1,642590.0,False,522099
884,hyundai grand i10,2014,petrol,52726,bengaluru,hatchback,manual,3,403844.0,False,401099
885,maruti baleno,2016,petrol,31528,bengaluru,hatchback,manual,1,628448.0,False,620599
886,maruti wagon r 1.0,2015,petrol,47468,bengaluru,hatchback,manual,1,387099.0,False,386999
889,maruti swift,2018,petrol,3642,bengaluru,hatchback,manual,1,684002.0,False,658899
890,hyundai i10,2010,petrol,27225,bengaluru,hatchback,manual,1,308999.0,False,308899
892,hyundai elite i20,2015,petrol,12903,bengaluru,hatchback,manual,2,647932.0,False,638599
897,maruti alto,2008,petrol,73710,bengaluru,hatchback,manual,1,227945.0,False,187799
899,hyundai i10,2011,petrol,63546,bengaluru,hatchback,manual,1,273399.0,False,273299
900,maruti eeco,2018,petrol,28457,bengaluru,suv,manual,1,392799.0,False,392699
901,tata tiago,2017,petrol,50292,bengaluru,hatchback,manual,1,561750.0,False,471199
905,hyundai i20,2013,diesel,78618,bengaluru,hatchback,manual,1,403299.0,False,403199
906,maruti alto k10,2012,petrol,64058,bengaluru,hatchback,manual,1,309703.0,False,263099
908,hyundai i10,2009,petrol,66948,bengaluru,hatchback,automatic,3,267099.0,False,266999
909,maruti wagon r 1.0,2013,petrol,23401,bengaluru,hatchback,manual,1,406850.0,False,352699
913,hyundai elite i20,2014,diesel,62516,bengaluru,hatchback,manual,1,678500.0,False,599099
914,maruti swift,2011,diesel,107079,bengaluru,hatchback,manual,1,366599.0,False,366499
918,volkswagen polo,2013,diesel,56244,bengaluru,hatchback,manual,3,343999.0,False,343899
924,maruti ertiga,2015,diesel,47724,bengaluru,suv,manual,1,803423.0,False,786899
926,hyundai elite i20,2019,petrol,16097,bengaluru,hatchback,manual,2,750402.0,False,721099
940,maruti swift,2018,petrol,9948,bengaluru,hatchback,automatic,2,666276.0,False,641899
941,maruti alto k10,2010,petrol,99476,bengaluru,hatchback,manual,2,240676.0,False,198999
944,maruti wagon r,2009,petrol,43468,bengaluru,hatchback,manual,2,283090.0,False,241999
947,maruti swift,2015,petrol,40944,bengaluru,hatchback,manual,1,548309.0,False,537599
948,maruti swift,2019,petrol,10705,bengaluru,hatchback,manual,1,663206.0,False,643399
949,hyundai i20,2012,petrol,61801,bengaluru,hatchback,manual,1,532500.0,False,448199
960,maruti swift,2010,petrol,88390,bengaluru,hatchback,manual,2,349016.0,False,287399
961,maruti swift dzire,2013,diesel,53702,bengaluru,sedan,manual,2,493699.0,False,493599
966,honda city,2015,petrol,22337,bengaluru,sedan,manual,1,716111.0,False,713899
973,maruti baleno,2017,petrol,14962,bengaluru,hatchback,manual,2,637708.0,False,634899
974,maruti baleno,2017,petrol,30068,bengaluru,hatchback,manual,1,645384.0,False,635999
975,maruti swift dzire,2013,petrol,38521,bengaluru,sedan,manual,1,539318.0,False,515099
977,hyundai i10,2007,petrol,79620,bengaluru,hatchback,manual,3,246570.0,False,209499
978,maruti swift,2018,petrol,22678,bengaluru,hatchback,manual,1,634066.0,False,629999
987,maruti vitara brezza,2019,diesel,4566,bengaluru,suv,manual,1,1034480.0,False,900799
988,honda jazz,2017,petrol,22899,bengaluru,hatchback,automatic,1,726337.0,False,712899
990,maruti alto k10,2014,petrol,65190,bengaluru,hatchback,manual,1,349016.0,False,303899
992,maruti swift dzire,2012,diesel,74010,bengaluru,sedan,manual,1,543381.0,False,445299
994,maruti alto k10,2012,petrol,68156,bengaluru,hatchback,manual,2,284130.0,False,238699
996,maruti wagon r,2009,petrol,45139,bengaluru,hatchback,manual,1,239899.0,False,239799
997,maruti swift dzire,2013,petrol,56518,bengaluru,sedan,manual,2,555900.0,False,484299
999,maruti swift,2014,petrol,59761,bengaluru,hatchback,manual,1,492439.0,False,486499
1003,honda city,2014,petrol,48559,bengaluru,sedan,manual,1,612299.0,False,612199
1005,hyundai santro xing,2007,petrol,104893,bengaluru,hatchback,manual,1,185399.0,False,183499
1009,maruti alto 800,2013,petrol,70555,bengaluru,hatchback,manual,2,283637.0,False,244899
1011,maruti dzire,2017,petrol,34120,bengaluru,sedan,manual,1,685976.0,False,668199
1012,hyundai i10,2008,petrol,68811,bengaluru,hatchback,manual,1,260599.0,False,260499
1015,hyundai i20,2009,petrol,85871,bengaluru,hatchback,manual,2,278499.0,False,275499
1018,maruti alto k10,2012,petrol,81811,bengaluru,hatchback,manual,1,266299.0,False,266199
1019,maruti baleno,2016,petrol,45087,bengaluru,hatchback,manual,1,568449.0,False,551899
1021,maruti alto,2009,petrol,57357,bengaluru,hatchback,manual,1,246897.0,False,186899
1027,hyundai i20,2014,petrol,56580,bengaluru,hatchback,manual,1,557772.0,False,477799
1030,maruti wagon r 1.0,2014,petrol,57275,bengaluru,hatchback,manual,1,367899.0,False,367799
1033,honda jazz,2018,petrol,11839,bengaluru,hatchback,manual,1,756104.0,False,731399
1039,maruti ertiga,2018,diesel,23374,bengaluru,suv,manual,1,936535.0,False,891899
1040,maruti ritz,2009,petrol,54431,bengaluru,hatchback,manual,1,300599.0,False,300499
1043,maruti baleno,2019,petrol,7600,bengaluru,hatchback,manual,1,698117.0,False,673299
1044,volkswagen ameo,2017,diesel,38584,bengaluru,sedan,automatic,3,630667.0,False,609099
1046,hyundai elite i20,2018,petrol,33951,bengaluru,hatchback,manual,1,741802.0,False,709999
1048,maruti vitara brezza,2018,diesel,16556,bengaluru,suv,automatic,1,962192.0,False,910199
1050,volkswagen polo,2018,petrol,14516,bengaluru,hatchback,manual,1,1062548.0,False,921499
