car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,sale_price
maruti,2014,petrol,27884,hyderabad,hatchback,manual,1,,273599
hyundai,2016,petrol,23257,hyderabad,hatchback,manual,1,582252,477799
maruti,2012,petrol,34784,hyderabad,hatchback,manual,1,300764,247699
maruti,2014,petrol,40694,hyderabad,hatchback,manual,1,,354799
maruti,2012,petrol,34573,hyderabad,hatchback,manual,2,283099,280499
maruti,2017,petrol,35554,hyderabad,hatchback,automatic,1,521454,441599
honda,2016,petrol,37429,hyderabad,sedan,manual,1,545327,471999
maruti,2016,diesel,31180,hyderabad,sedan,manual,1,732920,596799
maruti,2012,petrol,28354,hyderabad,hatchback,manual,1,,260399
maruti,2010,petrol,54987,hyderabad,sedan,manual,1,318299,318199
maruti,2015,petrol,30536,hyderabad,hatchback,automatic,1,,431699
maruti,2011,petrol,45905,hyderabad,hatchback,manual,1,504453,425599
maruti,2011,petrol,36593,hyderabad,hatchback,manual,2,,232599
hyundai,2016,petrol,30356,hyderabad,hatchback,manual,1,715824,592599
hyundai,2011,petrol,60134,hyderabad,hatchback,automatic,2,437830,362999
renault,2018,petrol,13739,hyderabad,hatchback,automatic,1,393299,393199
maruti,2012,petrol,21186,hyderabad,hatchback,manual,1,,262999
hyundai,2010,petrol,49696,hyderabad,hatchback,manual,2,294752,273099
maruti,2011,petrol,26705,hyderabad,hatchback,manual,1,287374,250099
maruti,2019,petrol,11267,hyderabad,hatchback,,1,424900,424899
maruti,2018,petrol,17394,hyderabad,hatchback,manual,1,,340699
maruti,2016,petrol,32135,hyderabad,hatchback,manual,2,294999,294899
maruti,2010,petrol,20984,hyderabad,hatchback,manual,1,274399,270399
hyundai,2010,petrol,46776,hyderabad,hatchback,manual,1,367881,311799
hyundai,2013,petrol,33010,hyderabad,hatchback,manual,1,288899,286299
maruti,2015,petrol,38294,hyderabad,hatchback,automatic,2,405083,336099
hyundai,2017,petrol,38961,hyderabad,hatchback,manual,1,613825,501999
hyundai,2010,petrol,51154,hyderabad,hatchback,manual,1,278699,266699
maruti,2011,petrol,45069,hyderabad,hatchback,manual,1,,222799
hyundai,2018,petrol,12519,hyderabad,hatchback,manual,1,359999,359899
maruti,2016,petrol,7011,hyderabad,hatchback,manual,1,313899,313799
volkswagen,2014,petrol,54158,hyderabad,hatchback,manual,2,549553,451699
maruti,2017,petrol,28476,hyderabad,hatchback,automatic,1,602755,594699
honda,2015,petrol,46295,hyderabad,sedan,manual,2,498385,407799
hyundai,2011,petrol,64715,hyderabad,hatchback,manual,2,301218,255299
hyundai,2011,petrol,53981,hyderabad,hatchback,manual,2,369854,322799
hyundai,2010,petrol,54960,hyderabad,hatchback,manual,1,460096,405999
maruti,2015,petrol,47133,hyderabad,hatchback,manual,1,332560,284099
maruti,2011,petrol,47298,hyderabad,hatchback,manual,2,,240399
maruti,2011,petrol,47330,hyderabad,hatchback,manual,2,,243899
hyundai,2013,petrol,48179,hyderabad,hatchback,manual,1,429169,376699
maruti,2018,petrol,13446,hyderabad,hatchback,manual,1,450557,373899
maruti,2013,petrol,51081,hyderabad,hatchback,manual,2,,367499
maruti,2016,petrol,31475,hyderabad,sedan,manual,1,614460,538799
hyundai,2012,petrol,46875,hyderabad,hatchback,manual,1,407003,347199
maruti,2011,petrol,60423,hyderabad,sedan,manual,2,,312099
maruti,2016,petrol,37667,hyderabad,hatchback,manual,2,,387299
hyundai,2008,petrol,63088,hyderabad,hatchback,manual,2,259999,259899
hyundai,2011,petrol,66207,hyderabad,hatchback,manual,1,,405799
maruti,2014,petrol,36758,hyderabad,hatchback,manual,2,,452499
honda,2012,petrol,58851,hyderabad,hatchback,manual,2,336999,336899
hyundai,2010,petrol,39429,hyderabad,hatchback,manual,1,,313099
maruti,2012,diesel,66160,hyderabad,hatchback,manual,2,,382099
maruti,2019,petrol,17802,hyderabad,suv,manual,1,521690,426499
maruti,2016,petrol,39724,hyderabad,sedan,manual,1,666829,539399
maruti,2017,petrol,16497,hyderabad,sedan,manual,1,635099,634999
hyundai,2009,petrol & lpg,42394,hyderabad,hatchback,manual,1,295902,253199
maruti,2018,diesel,9104,hyderabad,suv,automatic,1,1242232,1028178
maruti,2020,petrol,9033,hyderabad,hatchback,manual,1,,728699
maruti,2013,petrol,58963,hyderabad,hatchback,manual,1,,449999
hyundai,2016,petrol,47441,hyderabad,hatchback,manual,1,453299,449599
hyundai,2016,petrol,36851,hyderabad,hatchback,manual,1,729120,623599
maruti,2017,petrol,41736,hyderabad,suv,manual,1,,379699
maruti,2015,petrol,49825,hyderabad,hatchback,,1,,329799
hyundai,2010,petrol,63570,hyderabad,hatchback,manual,1,,389399
hyundai,2011,petrol,63370,hyderabad,hatchback,manual,1,299699,296399
maruti,2019,petrol,18864,hyderabad,suv,manual,1,470799,470699
maruti,2015,petrol,46585,hyderabad,hatchback,manual,1,303099,302999
maruti,2015,petrol,54862,hyderabad,hatchback,automatic,2,380499,370399
maruti,2011,petrol & cng,66082,hyderabad,hatchback,manual,1,,296799
maruti,2019,petrol,21360,hyderabad,suv,manual,1,480699,480599
maruti,2014,petrol,58748,hyderabad,hatchback,manual,2,,363699
maruti,2016,petrol,59094,hyderabad,hatchback,manual,2,422558,352099
maruti,2011,petrol,59317,hyderabad,hatchback,manual,2,,235099
maruti,2012,petrol,62535,hyderabad,hatchback,manual,2,,244199
hyundai,2010,petrol,79869,hyderabad,hatchback,manual,2,,259899
maruti,2011,petrol & lpg,76443,hyderabad,suv,manual,3,298759,261099
maruti,2018,petrol,38552,hyderabad,hatchback,automatic,1,,610099
maruti,2014,diesel,57173,hyderabad,sedan,manual,1,,505199
hyundai,2011,petrol,72167,hyderabad,hatchback,manual,3,,307999
maruti,2011,petrol,61753,hyderabad,hatchback,manual,2,318299,318199
hyundai,2008,petrol,63040,hyderabad,hatchback,manual,2,280920,233299
volkswagen,2016,petrol,42970,hyderabad,sedan,manual,2,591983,516899
volkswagen,2011,petrol,64456,hyderabad,sedan,manual,2,350299,350199
maruti,2016,diesel,41808,hyderabad,sedan,automatic,1,,645399
hyundai,2009,petrol,67271,hyderabad,hatchback,manual,2,298016,261599
maruti,2018,petrol,33555,hyderabad,hatchback,manual,1,394532,329599
maruti,2010,petrol,65249,hyderabad,hatchback,manual,1,324081,301699
maruti,2011,petrol,72976,hyderabad,hatchback,manual,2,226299,222699
renault,2016,petrol,47683,hyderabad,hatchback,manual,1,313099,302499
maruti,2009,petrol,60541,hyderabad,hatchback,manual,2,219404,190099
honda,2017,petrol,33960,hyderabad,sedan,automatic,1,937605,926399
maruti,2013,petrol,64034,hyderabad,hatchback,manual,2,436999,417999
maruti,2007,petrol,38721,hyderabad,hatchback,manual,2,,168199
honda,2013,petrol,62049,hyderabad,hatchback,manual,1,354999,353799
maruti,2012,diesel,80522,hyderabad,hatchback,manual,1,326999,321899
volkswagen,2019,petrol,33610,hyderabad,hatchback,,2,,586199
hyundai,2007,petrol,65766,hyderabad,hatchback,manual,1,,167999
maruti,2013,petrol,80324,hyderabad,hatchback,manual,1,292220,249899
maruti,2009,petrol,74051,hyderabad,hatchback,manual,2,,190699
hyundai,2009,petrol & lpg,82748,hyderabad,hatchback,manual,2,,196199
hyundai,2019,petrol,24171,hyderabad,hatchback,manual,1,786075,764799
maruti,2015,petrol,61734,hyderabad,sedan,manual,1,535273,527399
maruti,2010,petrol,68073,hyderabad,hatchback,manual,2,,202299
hyundai,2009,petrol & lpg,71409,hyderabad,hatchback,manual,2,287282,237699
maruti,2010,petrol,75141,hyderabad,hatchback,manual,1,285099,276299
honda,2015,petrol,64403,hyderabad,hatchback,automatic,2,617827,521799
maruti,2017,petrol & lpg,57417,hyderabad,suv,manual,2,,362199
maruti,2016,diesel,58440,hyderabad,sedan,manual,2,585599,580099
nissan,2016,petrol,62412,hyderabad,hatchback,manual,1,405660,342799
volkswagen,2015,petrol,85957,hyderabad,hatchback,manual,2,429899,429799
hyundai,2010,petrol,78839,hyderabad,hatchback,manual,2,266499,259499
hyundai,2010,petrol,53951,hyderabad,hatchback,manual,2,395299,385099
hyundai,2019,diesel,16992,hyderabad,suv,,1,1573098,1533481
maruti,2017,petrol,50539,hyderabad,hatchback,manual,1,684327,666699
hyundai,2010,petrol,87816,hyderabad,hatchback,manual,2,,286199
hyundai,2016,diesel,57997,hyderabad,hatchback,manual,1,,660699
ford,2011,petrol & lpg,68732,hyderabad,hatchback,manual,1,296318,265999
maruti,2013,petrol,74656,hyderabad,sedan,manual,1,445799,424899
hyundai,2012,petrol,77916,hyderabad,hatchback,manual,1,408999,408899
hyundai,2016,petrol,64505,hyderabad,hatchback,manual,2,711570,605399
maruti,2018,diesel,34772,hyderabad,sedan,manual,1,909108,747999
maruti,2018,petrol,42497,hyderabad,sedan,automatic,1,798477,667999
maruti,2017,petrol,43102,hyderabad,hatchback,automatic,2,473899,473799
maruti,2008,petrol,81234,hyderabad,hatchback,manual,1,324658,291999
maruti,2011,petrol & cng,68946,hyderabad,hatchback,manual,2,317099,316999
maruti,2018,petrol,43382,hyderabad,hatchback,,1,,663599
honda,2012,petrol,77664,hyderabad,hatchback,manual,2,,379299
hyundai,2017,petrol,56842,hyderabad,hatchback,manual,1,624953,618999
maruti,2015,diesel,74350,hyderabad,suv,manual,2,,515899
ford,2013,diesel,72854,hyderabad,hatchback,manual,2,297899,297799
renault,2017,diesel,58244,hyderabad,suv,automatic,1,926055,779299
maruti,2015,petrol,75977,hyderabad,hatchback,manual,1,521520,457199
hyundai,2013,petrol,87857,hyderabad,hatchback,manual,2,389076,331299
hyundai,2016,petrol & lpg,72409,hyderabad,hatchback,manual,1,,287599
maruti,2016,petrol,64064,hyderabad,hatchback,automatic,1,488806,418599
renault,2016,petrol,63361,hyderabad,hatchback,,1,415061,345699
maruti,2017,diesel,73035,hyderabad,sedan,manual,2,786569,648899
maruti,2009,petrol,78369,hyderabad,hatchback,manual,1,,195799
maruti,2012,petrol & cng,76551,hyderabad,hatchback,manual,2,215299,206399
maruti,2018,diesel,27879,hyderabad,suv,automatic,2,991740,961399
hyundai,2011,petrol,70969,hyderabad,hatchback,manual,1,,345799
maruti,2014,diesel,90890,hyderabad,sedan,manual,1,634384,506799
maruti,2012,diesel,109381,hyderabad,hatchback,manual,2,,417399
maruti,2008,petrol,99732,hyderabad,hatchback,manual,2,,266299
maruti,2012,petrol & cng,82470,hyderabad,hatchback,manual,1,,312399
hyundai,2008,petrol,94989,hyderabad,hatchback,manual,1,254199,254099
maruti,2011,petrol,66154,hyderabad,hatchback,manual,2,228299,227099
hyundai,2016,petrol,62874,hyderabad,hatchback,manual,2,,449099
maruti,2011,petrol,92202,hyderabad,hatchback,manual,2,,221599
maruti,2012,petrol & cng,103693,hyderabad,hatchback,manual,1,,263899
toyota,2012,diesel,105927,hyderabad,suv,manual,1,900621,771699
maruti,2014,diesel,86013,hyderabad,suv,manual,1,784638,622099
maruti,2012,petrol & cng,86559,hyderabad,hatchback,manual,1,334699,334599
hyundai,2010,petrol,86995,hyderabad,hatchback,manual,2,224610,221399
maruti,2017,petrol,75854,hyderabad,hatchback,manual,1,590199,590099
maruti,2011,petrol,95164,hyderabad,hatchback,manual,2,217288,207799
maruti,2019,diesel,37775,hyderabad,suv,automatic,1,963976,922899
hyundai,2013,petrol,82622,hyderabad,hatchback,manual,1,376229,335299
hyundai,2015,petrol,80800,hyderabad,sedan,manual,1,,433199
toyota,2019,diesel,187013,hyderabad,suv,manual,1,1741783,1657913
maruti,2011,diesel,110597,hyderabad,hatchback,manual,1,,356999
honda,2019,petrol,11446,hyderabad,sedan,manual,1,,984599
maruti,2010,diesel,97591,hyderabad,hatchback,manual,1,334499,323299
hyundai,2015,petrol,82502,hyderabad,hatchback,manual,1,312599,312499
maruti,2010,petrol,103152,hyderabad,hatchback,manual,1,,210899
maruti,2009,diesel,99958,hyderabad,hatchback,manual,1,321499,321399
maruti,2015,petrol,90617,hyderabad,sedan,manual,2,560399,534399
maruti,2015,petrol,76983,hyderabad,hatchback,manual,1,300940,266499
hyundai,2017,petrol,87798,hyderabad,hatchback,manual,2,,620299
maruti,2018,diesel,88198,hyderabad,sedan,manual,1,894567,726399
maruti,2014,petrol,95614,hyderabad,hatchback,manual,1,444199,444099
hyundai,2015,diesel,87128,hyderabad,suv,automatic,1,1198343,986099
volkswagen,2016,diesel,77217,hyderabad,sedan,manual,2,517799,517699
maruti,2015,petrol,73445,hyderabad,hatchback,manual,1,,291499
maruti,2017,diesel,97114,hyderabad,sedan,manual,1,683718,673899
maruti,2012,petrol,105694,hyderabad,hatchback,manual,1,349899,349799
maruti,2012,diesel,163970,hyderabad,hatchback,manual,1,477546,413899
maruti,2015,petrol,101946,hyderabad,sedan,manual,2,,544799
renault,2016,diesel,112458,hyderabad,suv,automatic,1,624599,618899
maruti,2012,diesel,102870,hyderabad,hatchback,manual,2,,318099
maruti,2010,diesel,115128,hyderabad,hatchback,manual,2,,331899
honda,2013,diesel,116594,hyderabad,sedan,manual,1,392799,392699
hyundai,2017,petrol,97090,hyderabad,hatchback,manual,1,,644799
maruti,2014,petrol,101696,hyderabad,hatchback,manual,1,511334,442699
toyota,2018,diesel,91045,hyderabad,suv,manual,1,1762314,1722856
volkswagen,2013,diesel,95569,hyderabad,hatchback,manual,2,425499,425399
hyundai,2012,petrol & lpg,129644,hyderabad,hatchback,manual,2,288299,288199
maruti,2010,petrol & lpg,151016,hyderabad,hatchback,manual,2,258599,251999
maruti,2016,diesel,126692,hyderabad,hatchback,manual,1,,647899
ford,2014,diesel,120841,hyderabad,hatchback,manual,1,,307299
hyundai,2016,diesel,102426,hyderabad,hatchback,manual,2,,444199
maruti,2016,diesel,168820,hyderabad,sedan,manual,1,573600,553599
maruti,2018,petrol,142268,hyderabad,hatchback,manual,1,694209,689099
hyundai,2012,diesel,107807,hyderabad,hatchback,manual,2,398085,395599
maruti,2011,petrol,118524,hyderabad,hatchback,manual,1,,214699
maruti,2014,diesel,149332,hyderabad,suv,manual,1,612500,593099
hyundai,2016,diesel,156312,hyderabad,suv,,1,1105616,914599
hyundai,2015,petrol,111423,hyderabad,hatchback,manual,2,,555999
ford,2018,diesel,106089,hyderabad,suv,manual,2,808680,713399
volkswagen,2011,diesel,192809,hyderabad,sedan,manual,1,,335699
maruti,2015,petrol,234436,hyderabad,hatchback,manual,1,,282999
toyota,2016,diesel,214144,hyderabad,suv,manual,1,999383,967099
maruti,2016,petrol,27568,hyderabad,hatchback,manual,1,,548399
maruti,2013,petrol,44137,hyderabad,hatchback,manual,1,402708,340199
maruti,2018,petrol,15053,hyderabad,hatchback,manual,1,593280,585999
volkswagen,2013,petrol,31799,hyderabad,hatchback,manual,1,535477,449499
hyundai,2013,petrol,27748,hyderabad,hatchback,manual,1,283610,224199
maruti,2012,petrol,41210,hyderabad,sedan,manual,2,504741,420699
hyundai,2014,petrol,35893,hyderabad,sedan,manual,1,582818,468999
maruti,2016,petrol,22229,hyderabad,hatchback,automatic,1,,442499
maruti,2015,petrol,34103,hyderabad,hatchback,manual,1,329649,274499
maruti,2010,petrol,41611,hyderabad,hatchback,manual,1,345327,307099
hyundai,2010,petrol,53953,hyderabad,hatchback,manual,2,358624,290499
renault,2016,petrol,25414,hyderabad,hatchback,manual,1,,309599
hyundai,2011,petrol,33505,hyderabad,hatchback,manual,1,350866,290599
hyundai,2014,petrol,28205,hyderabad,hatchback,manual,2,,278199
maruti,2016,petrol,26982,hyderabad,hatchback,manual,1,,373799
hyundai,2019,petrol,3976,hyderabad,hatchback,manual,1,711315,577099
maruti,2013,petrol,45317,hyderabad,hatchback,manual,1,378290,330899
maruti,2015,petrol,53312,hyderabad,hatchback,manual,1,428348,342699
tata,2016,petrol,15354,hyderabad,hatchback,automatic,1,238176,202699
maruti,2016,petrol,47318,hyderabad,hatchback,manual,1,340879,295399
maruti,2018,petrol,4451,hyderabad,hatchback,manual,1,758531,613699
hyundai,2013,petrol & lpg,32842,hyderabad,hatchback,,2,289201,258099
hyundai,2017,petrol,25826,hyderabad,hatchback,manual,2,601466,500799
maruti,2017,petrol,5041,hyderabad,,,1,340806,279199
maruti,2012,petrol,14631,hyderabad,hatchback,manual,1,411491,348699
hyundai,2016,petrol,24885,hyderabad,hatchback,manual,1,763781,624599
maruti,2012,petrol,48979,hyderabad,hatchback,manual,1,,253999
maruti,2014,petrol,49437,hyderabad,hatchback,manual,2,410207,340399
skoda,2015,petrol,49095,hyderabad,sedan,manual,2,,488999
maruti,2010,petrol,10441,hyderabad,hatchback,manual,1,,297699
maruti,2010,petrol,10910,hyderabad,hatchback,manual,1,235222,199999
maruti,2018,petrol,25568,hyderabad,,,1,,314599
honda,2017,petrol,17922,hyderabad,sedan,manual,2,593340,516399
maruti,2019,petrol,14428,hyderabad,hatchback,automatic,2,766402,615499
honda,2015,petrol,39983,hyderabad,sedan,manual,1,670620,546599
hyundai,2011,petrol,70484,hyderabad,hatchback,automatic,2,416212,342399
honda,2010,petrol,51549,hyderabad,sedan,manual,1,471890,396099
renault,2016,petrol,13440,hyderabad,hatchback,manual,1,,357599
maruti,2018,petrol,25290,hyderabad,hatchback,manual,1,706564,576399
tata,2017,petrol,32875,hyderabad,hatchback,,1,554642,473799
hyundai,2010,petrol,66672,hyderabad,hatchback,automatic,1,,310399
hyundai,2015,petrol,50992,hyderabad,hatchback,manual,2,525489,446999
maruti,2014,petrol,55071,hyderabad,hatchback,manual,1,526747,446299
hyundai,2018,diesel,32556,hyderabad,hatchback,manual,1,786400,771499
skoda,2018,petrol,33782,hyderabad,sedan,manual,1,919830,771699
hyundai,2015,petrol,81287,hyderabad,hatchback,manual,1,,442299
maruti,2018,diesel,46992,hyderabad,hatchback,manual,1,646458,622599
hyundai,2014,petrol,58303,hyderabad,hatchback,manual,1,425311,352799
skoda,2011,petrol,58228,hyderabad,hatchback,manual,2,286987,253799
honda,2016,petrol,31996,hyderabad,suv,automatic,1,,706999
tata,2019,petrol,22069,hyderabad,hatchback,,1,,539899
maruti,2016,diesel,37380,hyderabad,suv,manual,1,956352,783099
hyundai,2014,petrol,62099,hyderabad,hatchback,manual,1,,399999
hyundai,2009,petrol,64790,hyderabad,hatchback,manual,1,335839,296699
volkswagen,2011,petrol,81993,hyderabad,hatchback,manual,2,342859,310199
maruti,2016,petrol,54916,hyderabad,hatchback,manual,1,634377,514199
maruti,2019,petrol,34886,hyderabad,hatchback,manual,1,382227,306899
maruti,2017,diesel,52235,hyderabad,suv,manual,1,856353,817099
hyundai,2010,petrol,81081,hyderabad,sedan,manual,2,330415,291199
maruti,2018,diesel,24976,hyderabad,suv,automatic,1,959909,917599
hyundai,2011,petrol,76345,hyderabad,hatchback,automatic,2,382812,304899
maruti,2017,petrol,52641,hyderabad,hatchback,manual,1,338257,284299
maruti,2015,petrol,70993,hyderabad,hatchback,manual,1,377100,301299
hyundai,2016,petrol,88256,hyderabad,hatchback,manual,1,713981,572899
maruti,2018,diesel,21021,hyderabad,suv,manual,1,990799,971299
hyundai,2008,petrol,85549,hyderabad,hatchback,manual,2,261993,229399
maruti,2009,diesel,129266,hyderabad,hatchback,manual,2,315283,269699
hyundai,2015,petrol,82168,hyderabad,hatchback,manual,1,688854,560299
tata,2016,petrol,89440,hyderabad,hatchback,manual,2,415418,363099
volkswagen,2018,petrol,60529,hyderabad,hatchback,,1,572599,572499
honda,2007,petrol,101947,hyderabad,luxury suv,manual,2,345803,285299
ford,2016,diesel,83357,hyderabad,hatchback,manual,1,,449999
maruti,2019,diesel,38781,hyderabad,suv,manual,1,1026412,828699
maruti,2008,petrol,107327,hyderabad,sedan,manual,1,,231499
hyundai,2011,petrol,110349,hyderabad,hatchback,manual,1,,231699
maruti,2019,diesel,36005,hyderabad,suv,automatic,1,986281,942299
maruti,2012,petrol,89034,hyderabad,hatchback,manual,2,283885,240599
honda,2010,petrol,167063,hyderabad,sedan,automatic,1,,441599
toyota,2017,diesel,188558,hyderabad,luxury suv,manual,1,2765057,2269771
toyota,2011,diesel,160953,hyderabad,luxury suv,manual,2,1004822,999199
toyota,2012,diesel,150911,hyderabad,suv,manual,1,1097462,922199
toyota,2015,diesel,143896,hyderabad,suv,manual,2,1340455,1121699
hyundai,2016,diesel,147359,hyderabad,hatchback,manual,1,651227,527999
honda,2016,petrol,137243,hyderabad,sedan,automatic,1,639030,529499
hyundai,2008,petrol,78841,hyderabad,hatchback,manual,2,,143000
maruti,2008,petrol,66355,hyderabad,hatchback,manual,2,,150000
hyundai,2007,diesel,142726,hyderabad,sedan,manual,2,,150000
maruti,2016,petrol,3587,hyderabad,hatchback,manual,1,620000,551399
maruti,2016,diesel,3343,hyderabad,sedan,manual,1,760049,624799
hyundai,2012,petrol,10027,hyderabad,hatchback,manual,1,448469,368599
